Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Divorced,Married,Single
1,46,0,2,4.0,1.3414549251653325,0,37,1,3,3,4848.0,2517,2331.0,0.651,2353,53,0.828,0.519,0.0,0.0,1.0
1,49,1,2,3.0,3.0,0,38,3,4,3,34516.0,0,34516.0,0.482,1592,35,0.346,0.0,0.0,0.0,0.0
1,40,1,3,4.0,3.0,0,36,4,4,3,8958.0,0,8958.0,0.483,2131,43,0.387,0.0,0.0,0.0,1.0
1,36,1,3,2.0838129496402877,3.0,0,36,4,1,2,1815.0,0,1815.0,0.478,2039,34,0.36,0.0,0.0,0.0,0.0
1,57,0,3,3.0,0.0,0,45,1,4,2,1759.0,186,1573.0,0.756,2705,35,0.522,0.106,0.0,1.0,0.0
1,35,0,1,2.0838129496402877,1.0,0,26,6,4,4,2045.0,1707,338.0,0.577,2183,39,0.696,0.835,0.0,1.0,0.0
1,44,0,4,3.0,0.0,0,39,1,4,2,3017.0,1868,1149.0,0.722,2096,50,0.471,0.619,0.0,0.0,0.0
1,33,1,1,3.0,2.0,0,36,4,3,2,1819.0,725,1094.0,0.737,2254,45,0.406,0.399,0.0,0.0,1.0
1,44,0,3,2.0838129496402877,0.0,0,36,3,4,6,2279.0,1837,442.0,0.853,2789,52,0.677,0.806,0.0,1.0,0.0
1,48,0,4,1.0,1.0,0,43,4,2,2,1438.3,0,1438.3,0.722,2520,45,0.452,0.0,0.0,1.0,0.0
1,50,0,0,3.0,0.0,0,41,2,3,1,3423.0,0,3423.0,0.505,2229,45,0.406,0.0,0.0,0.0,1.0
1,40,0,4,5.0,0.0,0,21,1,2,1,2984.0,2517,467.0,0.574,2373,53,0.359,0.843,0.0,1.0,0.0
1,37,0,3,1.0,0.0,0,29,3,3,3,1653.0,0,1653.0,0.517,2284,35,0.296,0.0,0.0,0.0,1.0
1,43,0,1,0.0,0.0,0,36,1,3,2,1818.0,0,1818.0,0.758,2279,50,0.724,0.0,0.0,0.0,1.0
1,50,0,1,2.0838129496402877,1.3414549251653325,0,39,6,3,3,9248.0,0,9248.0,0.613,2325,45,0.552,0.0,0.0,0.0,1.0
1,44,0,3,2.0,0.0,0,36,2,3,3,5357.0,2139,3218.0,0.499,1979,48,0.655,0.399,0.0,1.0,0.0
1,43,0,4,0.0,0.0,0,33,6,3,1,1706.0,0,1706.0,0.601,2371,45,0.5,0.0,1.0,0.0,0.0
1,54,0,2,1.0,0.0,0,36,6,3,1,3591.0,2517,1074.0,0.665,2313,43,0.536,0.701,1.0,0.0,0.0
1,49,0,3,1.0,0.0,0,45,3,2,3,2951.0,2437,514.0,0.765,2519,36,0.565,0.826,0.0,1.0,0.0
1,54,1,1,2.0,4.0,0,37,6,2,3,9090.0,2517,6573.0,0.661,2239,43,0.72,0.277,0.0,0.0,1.0
1,53,1,2,2.0838129496402877,3.0,0,34,4,3,2,1837.0,875,962.0,0.58,2169,43,0.654,0.476,0.0,1.0,0.0
1,37,0,3,3.0,0.0,0,21,4,2,2,1784.0,577,1207.0,0.542,2348,47,0.516,0.323,0.0,0.0,1.0
1,56,0,2,0.0,0.0,0,36,1,3,5,1883.0,400,1483.0,0.528,1954,45,0.5,0.212,0.0,0.0,1.0
1,47,1,3,0.0,1.0,0,29,1,2,4,1684.0,644,1040.0,0.723,2164,36,0.714,0.382,0.0,1.0,0.0
1,47,0,3,2.0838129496402877,0.0,0,38,3,3,2,1438.3,0,1438.3,0.198,1687,38,0.226,0.0,0.0,1.0,0.0
1,42,1,5,1.0,2.0,0,36,1,2,3,1866.0,0,1866.0,0.798,2833,42,0.355,0.0,0.0,1.0,0.0
1,45,0,2,2.0,1.0,0,39,4,3,4,3076.0,0,3076.0,0.734,2580,50,0.429,0.0,1.0,0.0,0.0
1,58,0,1,4.0,0.0,0,52,4,1,3,1817.0,0,1817.0,0.503,2347,45,0.452,0.0,1.0,0.0,0.0
1,59,0,0,3.0,0.0,0,36,2,3,2,1708.0,0,1708.0,0.443,1992,38,0.357,0.0,0.0,1.0,0.0
1,54,0,2,3.0,1.0,0,44,3,4,2,1606.0,0,1606.0,0.763,2258,37,0.609,0.0,0.0,1.0,0.0
1,47,0,3,3.0,0.0,0,35,4,3,2,1666.0,0,1666.0,0.92,2816,38,0.52,0.0,0.0,1.0,0.0
1,43,0,3,1.0,0.0,0,24,4,2,2,1662.0,613,1049.0,0.868,2326,31,0.55,0.369,1.0,0.0,0.0
1,42,0,3,3.0,0.0,0,27,6,2,2,2053.0,0,2053.0,0.866,3053,50,0.562,0.0,0.0,0.0,1.0
1,39,0,1,0.0,1.0,0,27,3,3,3,2821.0,725,2096.0,0.704,2397,35,0.296,0.257,0.0,1.0,0.0
1,42,0,3,3.0,0.0,0,36,4,3,2,2031.0,1720,311.0,0.713,2702,32,0.778,0.847,0.0,1.0,0.0
1,59,1,2,1.0,0.0,0,51,6,5,3,1438.3,0,1438.3,0.734,2589,49,0.69,0.0,1.0,0.0,0.0
1,50,1,1,2.0838129496402877,2.0,0,38,4,3,3,7603.0,744,6859.0,0.711,2497,42,0.273,0.098,0.0,0.0,1.0
1,41,0,3,0.0,1.0,0,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,0.0,1.0,0.0
1,35,0,3,2.0,0.0,0,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,0.0,0.0,1.0
1,52,0,2,3.0,0.0,0,36,5,3,4,2160.0,0,2160.0,0.645,2360,56,0.647,0.0,0.0,1.0,0.0
1,44,0,5,3.0,0.0,0,39,6,3,2,1545.0,0,1545.0,0.749,2646,39,0.444,0.0,0.0,0.0,0.0
1,49,0,2,3.0,0.0,0,39,3,3,1,2212.0,0,2212.0,0.942,2394,55,0.897,0.0,0.0,1.0,0.0
1,36,0,3,0.0,0.0,0,22,3,3,1,2784.0,2378,406.0,0.525,2021,57,0.676,0.854,0.0,0.0,1.0
1,50,1,1,4.0,2.0,0,36,4,3,2,2317.0,0,2317.0,0.734,2214,41,0.519,0.0,0.0,0.0,1.0
1,50,0,0,5.0,0.0,0,38,4,3,3,2595.0,2353,242.0,0.924,2526,41,0.577,0.907,0.0,0.0,1.0
1,46,0,1,3.0,1.3414549251653325,0,24,3,3,2,2694.0,1576,1118.0,0.494,2041,57,0.9,0.585,0.0,1.0,0.0
1,51,0,4,1.0,0.0,0,41,3,3,4,2791.0,940,1851.0,0.813,2584,49,0.441,0.337,0.0,1.0,0.0
1,61,1,0,0.0,3.0,0,43,3,3,5,1438.3,0,1438.3,0.7,1958,47,0.424,0.0,0.0,1.0,0.0
1,44,1,4,3.0,3.0,0,36,4,2,2,10834.0,0,10834.0,0.522,2249,51,0.594,0.0,0.0,0.0,1.0
1,39,0,5,2.0838129496402877,1.0,0,31,3,3,6,3333.0,1867,1466.0,0.947,3348,50,0.282,0.56,0.0,1.0,0.0
1,34,0,4,3.0,0.0,0,36,2,2,4,5021.0,2517,2504.0,0.587,2270,40,0.481,0.501,0.0,1.0,0.0
1,40,1,3,5.0,1.0,0,36,3,3,4,2313.0,0,2313.0,0.673,2249,42,0.312,0.0,0.0,1.0,0.0
1,42,0,4,3.0,1.0,0,33,4,3,2,2918.0,0,2918.0,0.559,2056,54,0.459,0.0,0.0,1.0,0.0
1,43,1,2,2.0,3.0,0,34,2,4,3,4617.0,1035,3582.0,0.36,1779,35,0.591,0.224,0.0,0.0,1.0
1,40,1,4,1.0,2.0,0,36,4,3,5,5869.0,0,5869.0,0.642,2203,41,0.519,0.0,0.0,1.0,0.0
1,56,0,3,2.0,0.0,0,46,1,3,3,2272.0,1350,922.0,0.762,2354,49,0.96,0.594,0.0,0.0,1.0
1,52,0,3,3.0,0.0,0,38,2,3,4,2437.0,0,2437.0,0.912,3068,53,0.656,0.0,0.0,0.0,1.0
1,49,1,3,3.0,3.0,0,40,4,2,3,4576.0,193,4383.0,0.85,3100,54,0.742,0.042,0.0,1.0,0.0
1,39,0,4,2.0,1.0,0,36,3,2,3,1776.0,0,1776.0,0.518,2201,31,0.292,0.0,0.0,0.0,1.0
1,46,1,4,2.0,2.0,0,36,4,2,1,1681.0,0,1681.0,0.464,1953,48,0.5,0.0,0.0,1.0,0.0
1,48,0,3,1.0,0.0,0,37,4,2,1,2363.0,978,1385.0,0.662,2635,40,0.538,0.414,0.0,0.0,0.0
1,41,0,3,0.0,1.3414549251653325,0,36,2,3,1,13733.0,0,13733.0,0.325,1591,30,0.875,0.0,0.0,0.0,0.0
1,37,1,3,1.0,4.0,0,36,3,2,2,7361.0,0,7361.0,0.59,2109,44,0.571,0.0,0.0,0.0,1.0
1,41,0,2,2.0,0.0,0,36,3,3,4,1569.0,257,1312.0,0.408,2288,45,0.667,0.164,1.0,0.0,0.0
1,48,0,3,2.0838129496402877,1.3414549251653325,0,36,3,3,2,4431.0,2517,1914.0,0.499,2185,48,0.371,0.568,0.0,0.0,0.0
1,51,1,1,2.0838129496402877,3.0,0,39,4,3,4,24462.0,946,23516.0,0.475,1709,37,0.542,0.039,0.0,1.0,0.0
1,37,0,3,2.0,1.3414549251653325,0,24,4,2,4,11239.0,0,11239.0,0.32,2055,43,0.162,0.0,0.0,1.0,0.0
1,42,0,0,0.0,1.3414549251653325,0,31,3,3,4,2712.0,0,2712.0,0.724,2307,28,0.474,0.0,1.0,0.0,0.0
1,38,0,1,1.0,0.0,0,28,3,3,3,4196.0,731,3465.0,0.485,1868,30,0.2,0.174,0.0,1.0,0.0
1,61,0,1,1.0,1.3414549251653325,0,52,3,2,4,3293.0,0,3293.0,0.838,3121,56,0.867,0.0,0.0,0.0,1.0
1,42,0,3,2.0,0.0,0,28,3,3,2,1601.0,0,1601.0,0.63,2339,41,0.414,0.0,0.0,1.0,0.0
1,34,0,1,2.0838129496402877,0.0,0,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207,0.0,1.0,0.0
1,39,1,3,0.0,2.0,0,29,4,3,4,2187.0,0,2187.0,0.467,2031,40,0.333,0.0,0.0,1.0,0.0
1,40,0,4,3.0,0.0,0,22,4,2,3,1438.3,0,1438.3,0.695,2502,45,0.452,0.0,0.0,0.0,1.0
1,53,0,2,2.0,0.0,0,44,3,3,3,1473.0,0,1473.0,0.92,2836,48,0.6,0.0,0.0,1.0,0.0
1,40,0,2,5.0,1.0,0,27,4,2,3,2208.0,0,2208.0,0.695,2659,56,0.806,0.0,0.0,1.0,0.0
1,48,0,1,2.0838129496402877,0.0,0,40,3,1,2,3251.0,2517,734.0,0.739,2483,50,0.471,0.774,0.0,0.0,1.0
1,59,0,2,0.0,0.0,0,36,3,3,3,1863.0,1853,10.0,0.829,2462,40,0.29,0.995,1.0,0.0,0.0
1,42,0,2,3.0,0.0,0,36,6,3,2,3413.0,0,3413.0,0.593,2285,40,0.429,0.0,0.0,0.0,0.0
1,43,0,5,1.0,1.0,0,24,3,2,2,4430.0,2203,2227.0,1.046,2742,49,0.4,0.497,0.0,0.0,0.0
1,34,0,2,2.0,0.0,0,36,1,3,2,1696.0,0,1696.0,0.782,2325,56,0.556,0.0,0.0,1.0,0.0
1,45,1,3,0.0,3.0,0,25,2,2,3,6614.0,1881,4733.0,0.737,3016,51,0.645,0.284,1.0,0.0,0.0
1,42,0,1,0.0,0.0,0,35,4,3,3,3241.0,0,3241.0,0.442,2152,43,0.303,0.0,0.0,0.0,1.0
1,48,0,2,2.0838129496402877,0.0,0,30,3,3,3,4204.0,0,4204.0,0.703,2316,43,0.536,0.0,0.0,1.0,0.0
1,40,0,3,2.0838129496402877,1.0,0,29,3,3,3,2473.0,2332,141.0,0.293,1738,32,0.455,0.943,0.0,0.0,1.0
1,42,1,2,1.0,2.0,0,33,3,3,3,4836.0,493,4343.0,0.417,1870,45,0.406,0.102,0.0,0.0,1.0
1,45,1,4,3.0,0.0,0,36,5,2,3,1438.3,1060,378.3,0.301,1253,29,0.318,0.737,0.0,0.0,1.0
1,44,0,3,1.0,0.0,0,36,2,3,3,2228.0,0,2228.0,0.686,2523,45,0.607,0.0,0.0,0.0,1.0
1,45,0,3,0.0,0.0,0,35,3,3,3,2745.0,2463,282.0,0.643,2466,39,0.345,0.897,0.0,1.0,0.0
1,31,0,1,3.0,1.3414549251653325,0,22,2,2,3,1623.0,0,1623.0,0.501,2126,45,0.364,0.0,1.0,0.0,0.0
1,56,0,3,3.0,1.3414549251653325,0,36,3,3,3,10016.0,1872,8144.0,0.735,2804,37,0.542,0.187,0.0,0.0,1.0
1,41,0,5,2.0838129496402877,1.0,0,30,5,2,3,1588.0,0,1588.0,0.634,2561,61,0.649,0.0,0.0,1.0,0.0
1,45,0,3,2.0838129496402877,0.0,0,34,4,3,1,3223.0,243,2980.0,0.433,1979,38,0.462,0.075,1.0,0.0,0.0
1,38,0,1,3.0,1.3414549251653325,0,29,3,3,3,8953.0,0,8953.0,0.403,1982,43,0.303,0.0,0.0,1.0,0.0
1,50,0,3,0.0,1.3414549251653325,0,36,2,3,3,3187.0,986,2201.0,0.615,2381,47,0.516,0.309,0.0,0.0,1.0
1,41,1,4,3.0,3.0,0,31,3,3,2,19782.0,868,18914.0,0.808,2535,44,0.467,0.044,0.0,0.0,0.0
1,53,1,4,0.0,3.0,0,44,3,3,2,11561.0,2189,9372.0,0.742,2153,39,0.5,0.189,0.0,0.0,1.0
1,44,0,2,1.0,1.3414549251653325,0,32,4,3,3,8477.0,2517,5960.0,0.717,2455,41,0.64,0.297,0.0,1.0,0.0
1,44,0,4,0.0,1.3414549251653325,0,36,3,3,4,8075.0,317,7758.0,0.585,2415,41,0.577,0.039,0.0,0.0,1.0
1,44,0,4,1.0,0.0,0,38,2,2,3,2616.0,2505,111.0,0.828,2576,42,0.5,0.958,0.0,0.0,0.0
1,54,0,1,3.0,0.0,0,34,5,2,2,2939.0,2152,787.0,0.555,2476,42,0.355,0.732,0.0,0.0,1.0
1,33,0,2,3.0,0.0,0,20,3,2,5,3202.0,0,3202.0,1.012,2917,37,0.682,0.0,0.0,1.0,0.0
1,52,0,1,1.0,0.0,0,36,3,3,2,1795.0,0,1795.0,0.718,2281,55,0.618,0.0,0.0,0.0,1.0
1,52,0,3,4.0,0.0,0,45,2,4,1,1760.0,0,1760.0,0.046,1554,35,0.029,0.0,0.0,1.0,0.0
1,51,0,1,3.0,1.0,0,36,3,3,3,8840.0,1794,7046.0,0.848,2839,47,0.808,0.203,0.0,0.0,1.0
1,35,0,4,1.0,0.0,0,24,3,2,4,1555.0,872,683.0,0.772,2252,51,0.645,0.561,0.0,1.0,0.0
1,42,1,4,0.0,4.0,0,34,2,3,3,5195.0,468,4727.0,0.567,2682,48,0.231,0.09,0.0,1.0,0.0
1,37,1,2,0.0,1.3414549251653325,0,24,2,2,3,1649.0,0,1649.0,0.864,2574,51,0.7,0.0,0.0,0.0,1.0
1,43,1,4,1.0,4.0,0,30,3,2,3,17228.0,1331,15897.0,0.519,2229,44,0.375,0.077,0.0,1.0,0.0
1,46,0,3,0.0,1.0,0,39,2,3,2,3157.0,965,2192.0,0.928,3300,58,0.568,0.306,1.0,0.0,0.0
1,36,0,3,2.0,0.0,0,36,2,2,2,1707.0,0,1707.0,0.319,2060,52,0.529,0.0,0.0,1.0,0.0
1,40,0,2,0.0,0.0,0,28,2,2,2,3021.0,0,3021.0,0.694,2814,37,0.321,0.0,0.0,0.0,1.0
1,52,0,3,1.0,0.0,0,47,3,3,1,6629.0,2517,4112.0,0.932,2599,50,0.562,0.38,1.0,0.0,0.0
1,58,0,3,2.0838129496402877,0.0,0,36,2,2,3,1508.0,0,1508.0,0.458,1990,31,0.192,0.0,1.0,0.0,0.0
1,57,0,3,1.0,1.3414549251653325,0,51,2,5,2,1438.3,0,1438.3,0.733,2607,37,0.609,0.0,0.0,1.0,0.0
1,47,0,4,3.0,0.0,0,39,3,3,6,1438.3,0,1438.3,0.854,2295,51,0.545,0.0,0.0,0.0,1.0
1,38,0,2,3.0,0.0,0,36,2,3,2,2369.0,0,2369.0,0.51,1924,48,0.548,0.0,0.0,0.0,0.0
1,54,0,1,3.0,1.3414549251653325,0,41,3,3,3,1874.0,0,1874.0,0.806,2535,55,0.618,0.0,0.0,0.0,1.0
1,38,0,4,3.0,1.0,0,33,4,3,1,4047.0,0,4047.0,0.648,2134,34,0.478,0.0,0.0,1.0,0.0
1,47,0,5,5.0,1.3414549251653325,0,42,3,5,3,4345.0,2176,2169.0,0.752,2458,44,0.467,0.501,0.0,1.0,0.0
1,39,1,2,1.0,4.0,0,33,1,3,4,1726.0,1476,250.0,0.371,1804,34,0.259,0.855,0.0,0.0,1.0
1,44,0,2,2.0,0.0,0,34,4,3,3,1751.0,0,1751.0,0.506,2078,37,0.423,0.0,0.0,0.0,1.0
1,43,0,4,1.0,0.0,0,32,2,3,2,8203.0,0,8203.0,0.691,2613,46,0.84,0.0,1.0,0.0,0.0
1,59,1,1,2.0,4.0,0,47,2,4,2,4789.0,357,4432.0,0.798,2496,41,0.64,0.075,0.0,0.0,1.0
1,46,1,4,3.0,1.0,0,28,2,2,4,2979.0,0,2979.0,0.644,2061,38,0.462,0.0,0.0,0.0,1.0
1,40,0,3,3.0,0.0,0,31,5,3,2,2391.0,0,2391.0,0.669,2857,40,0.6,0.0,0.0,0.0,1.0
1,42,0,1,1.0,1.0,0,36,5,3,2,2705.0,2430,275.0,0.698,2602,43,0.433,0.898,0.0,1.0,0.0
1,54,0,1,2.0838129496402877,1.0,0,49,4,3,6,2471.0,0,2471.0,0.722,2519,35,0.522,0.0,0.0,1.0,0.0
1,54,0,3,2.0838129496402877,0.0,0,36,2,3,3,1857.0,0,1857.0,0.488,2464,57,0.839,0.0,0.0,0.0,1.0
1,47,0,2,3.0,0.0,0,34,2,2,2,2234.0,2024,210.0,0.717,2313,37,0.321,0.906,0.0,1.0,0.0
1,35,0,1,3.0,0.0,0,30,2,2,2,1649.0,0,1649.0,0.683,2549,54,0.588,0.0,0.0,0.0,1.0
1,42,0,4,0.0,1.3414549251653325,0,36,6,2,3,5557.0,2246,3311.0,0.518,2299,39,0.444,0.404,0.0,1.0,0.0
1,40,0,3,5.0,0.0,0,21,5,2,2,1728.0,0,1728.0,0.41,2191,38,0.357,0.0,0.0,1.0,0.0
1,35,0,3,2.0838129496402877,1.3414549251653325,0,29,4,2,3,1438.3,0,1438.3,0.748,2549,56,0.75,0.0,0.0,0.0,1.0
1,52,1,1,1.0,3.0,0,44,1,3,2,3770.0,0,3770.0,0.544,2387,51,0.5,0.0,0.0,0.0,1.0
1,56,0,2,2.0838129496402877,1.0,0,37,2,2,3,2963.0,0,2963.0,0.902,2919,47,0.382,0.0,0.0,0.0,1.0
1,48,0,2,3.0,1.3414549251653325,0,37,4,2,3,11750.0,487,11263.0,0.772,2532,48,0.548,0.041,0.0,0.0,1.0
1,48,0,2,3.0,0.0,0,41,4,2,3,2168.0,1323,845.0,0.687,2499,38,0.407,0.61,0.0,0.0,1.0
1,45,0,4,5.0,0.0,0,36,5,3,3,1663.0,1012,651.0,0.886,2729,38,0.52,0.609,0.0,1.0,0.0
1,32,0,0,2.0838129496402877,0.0,0,36,6,3,3,1732.0,0,1732.0,0.683,2479,43,0.536,0.0,1.0,0.0,0.0
1,44,1,3,2.0838129496402877,1.0,0,38,5,2,2,1643.0,0,1643.0,0.6,1754,39,0.56,0.0,0.0,0.0,1.0
1,39,1,3,2.0,3.0,0,30,2,3,3,4618.0,0,4618.0,0.717,2476,49,0.75,0.0,0.0,1.0,0.0
1,27,0,0,1.0,0.0,0,18,6,1,4,1438.3,0,1438.3,0.781,2641,40,0.6,0.0,0.0,0.0,1.0
1,41,0,4,3.0,0.0,0,36,6,2,2,1655.0,0,1655.0,0.496,2156,37,0.194,0.0,0.0,1.0,0.0
1,46,0,3,3.0,0.0,0,37,1,2,4,1438.3,0,1438.3,0.35,1757,44,0.467,0.0,0.0,0.0,1.0
1,54,0,2,2.0838129496402877,1.3414549251653325,0,49,2,4,3,1812.0,1798,14.0,0.735,2921,44,0.692,0.992,0.0,1.0,0.0
1,44,0,4,2.0838129496402877,0.0,0,28,5,2,3,2020.0,0,2020.0,0.716,2621,45,0.552,0.0,0.0,1.0,0.0
1,36,0,2,4.0,0.0,0,26,1,2,3,1821.0,1486,335.0,0.827,2824,43,0.387,0.816,0.0,0.0,1.0
1,39,0,1,1.0,0.0,0,25,2,2,1,2024.0,0,2024.0,0.801,2870,36,0.5,0.0,0.0,1.0,0.0
1,53,1,5,0.0,4.0,0,38,4,2,2,19138.0,0,19138.0,0.482,2028,43,0.303,0.0,0.0,1.0,0.0
1,60,0,0,1.0,1.3414549251653325,0,55,4,1,3,5549.0,0,5549.0,0.703,2412,38,0.52,0.0,0.0,1.0,0.0
1,42,0,3,1.0,0.0,0,36,2,3,3,2145.0,0,2145.0,0.577,2465,42,0.355,0.0,0.0,0.0,1.0
1,44,1,3,3.0,2.0,0,36,2,3,3,9114.0,0,9114.0,0.654,2740,52,0.625,0.0,0.0,1.0,0.0
1,39,0,3,1.0,0.0,0,36,2,3,2,1817.0,0,1817.0,0.583,2216,44,0.833,0.0,0.0,0.0,0.0
1,52,0,1,3.0,0.0,0,42,1,5,3,1471.0,0,1471.0,0.624,2253,48,0.455,0.0,0.0,1.0,0.0
1,42,0,2,3.0,0.0,0,36,2,3,3,1438.3,0,1438.3,0.663,2418,48,0.778,0.0,0.0,1.0,0.0
1,43,0,4,2.0,0.0,0,28,5,2,4,1484.0,0,1484.0,0.2,1664,39,0.5,0.0,0.0,1.0,0.0
1,37,0,3,4.0,1.0,0,36,2,2,5,3233.0,2517,716.0,0.0,1339,32,0.0,0.779,0.0,1.0,0.0
1,53,0,3,3.0,0.0,0,34,5,3,5,1438.3,1030,408.3,0.609,1985,38,0.407,0.716,0.0,0.0,1.0
1,46,0,3,0.0,1.3414549251653325,0,36,2,3,1,2872.0,357,2515.0,0.869,2629,41,0.64,0.124,0.0,1.0,0.0
1,49,0,4,0.0,0.0,0,31,4,3,2,1567.0,0,1567.0,0.424,2138,41,0.577,0.0,0.0,1.0,0.0
1,43,1,3,2.0,3.0,0,32,6,3,2,7278.0,0,7278.0,0.618,2120,43,0.593,0.0,1.0,0.0,0.0
1,36,0,1,0.0,0.0,0,36,2,3,2,1470.0,458,1012.0,0.543,2383,39,0.444,0.312,0.0,0.0,0.0
1,43,0,2,2.0,1.3414549251653325,0,36,1,2,6,3793.0,2517,1276.0,0.512,2577,57,0.629,0.664,0.0,1.0,0.0
1,54,0,4,3.0,1.0,0,38,2,2,1,1779.0,0,1779.0,0.856,2660,41,0.323,0.0,0.0,0.0,0.0
1,47,0,3,0.0,1.3414549251653325,0,36,2,3,4,2952.0,0,2952.0,0.82,2907,60,0.875,0.0,0.0,0.0,1.0
1,53,0,2,1.0,0.0,0,36,6,3,2,3918.0,2517,1401.0,0.47,2115,42,0.448,0.642,0.0,1.0,0.0
1,49,0,4,1.0,1.0,0,43,4,3,3,4048.0,0,4048.0,0.601,2227,41,0.464,0.0,0.0,0.0,0.0
1,42,0,4,2.0,1.0,0,34,1,3,2,1695.0,0,1695.0,0.453,2055,46,0.314,0.0,0.0,1.0,0.0
1,46,0,4,3.0,0.0,0,36,2,3,3,2881.0,2450,431.0,0.629,2450,49,0.531,0.85,0.0,0.0,1.0
1,34,0,2,3.0,0.0,0,36,1,2,3,1666.0,0,1666.0,0.713,2312,35,0.25,0.0,0.0,0.0,1.0
1,48,0,2,5.0,1.3414549251653325,0,36,4,2,3,3137.0,860,2277.0,0.304,1618,34,0.097,0.274,0.0,0.0,1.0
1,51,0,4,3.0,0.0,0,44,5,3,3,1483.0,0,1483.0,0.707,2520,40,0.429,0.0,0.0,0.0,1.0
1,44,0,3,1.0,1.3414549251653325,0,36,3,3,4,7772.0,0,7772.0,0.896,2618,52,0.576,0.0,0.0,1.0,0.0
1,56,1,1,3.0,3.0,0,50,3,6,3,8688.0,0,8688.0,0.426,2361,41,0.464,0.0,0.0,1.0,0.0
1,47,0,2,3.0,0.0,2,37,6,2,1,15109.0,897,14212.0,0.494,2315,43,0.303,0.059,0.0,0.0,1.0
1,51,0,0,1.0,1.3414549251653325,0,42,1,4,4,9989.0,568,9421.0,0.52,2053,49,0.485,0.057,0.0,1.0,0.0
1,56,0,1,2.0,1.3414549251653325,0,44,2,4,4,1438.3,0,1438.3,0.859,2264,37,0.423,0.0,0.0,1.0,0.0
1,57,0,3,1.0,0.0,0,36,4,3,3,2347.0,1900,447.0,0.845,2447,47,0.621,0.81,0.0,0.0,1.0
1,56,0,3,2.0838129496402877,0.0,0,39,1,3,4,1632.0,0,1632.0,0.621,2509,47,0.424,0.0,0.0,0.0,1.0
1,49,0,3,0.0,0.0,0,36,4,2,4,1522.0,0,1522.0,0.482,2241,36,0.8,0.0,0.0,1.0,0.0
1,47,0,3,3.0,0.0,0,38,2,2,3,3165.0,2517,648.0,0.748,2751,49,1.042,0.795,0.0,0.0,0.0
1,49,0,3,0.0,1.0,0,38,1,2,3,2655.0,2283,372.0,0.751,2386,49,0.485,0.86,0.0,0.0,1.0
1,41,0,2,5.0,1.0,0,33,1,3,3,1604.0,0,1604.0,0.644,2264,47,0.516,0.0,0.0,1.0,0.0
1,54,0,1,3.0,1.0,0,46,6,4,3,1632.0,351,1281.0,0.721,2532,43,0.483,0.215,0.0,1.0,0.0
1,46,0,4,2.0838129496402877,1.0,0,39,5,3,3,1438.3,819,619.3,0.786,2488,44,0.692,0.569,0.0,1.0,0.0
1,46,0,4,5.0,0.0,0,36,2,2,3,2292.0,0,2292.0,0.568,2595,31,0.409,0.0,0.0,0.0,1.0
1,40,1,3,1.0,0.0,0,33,1,3,4,2420.0,191,2229.0,0.818,2478,43,0.433,0.079,0.0,0.0,0.0
1,38,0,2,1.0,0.0,0,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,0.0,0.0,1.0
1,54,1,1,2.0838129496402877,3.0,0,47,5,6,5,7570.0,965,6605.0,0.709,2599,61,0.848,0.127,0.0,0.0,1.0
1,51,0,3,2.0,1.0,0,36,2,3,3,4762.0,0,4762.0,0.526,2811,52,0.3,0.0,0.0,1.0,0.0
1,48,1,3,2.0,3.0,0,41,2,3,3,3430.0,2517,913.0,0.869,2639,46,0.643,0.734,0.0,1.0,0.0
1,41,1,3,5.0,4.0,0,28,4,2,3,6314.0,0,6314.0,0.903,2718,44,0.63,0.0,0.0,0.0,1.0
1,58,0,2,2.0838129496402877,1.0,0,47,1,4,3,2295.0,0,2295.0,0.376,2140,40,0.429,0.0,1.0,0.0,0.0
1,43,1,5,3.0,2.0,0,38,2,3,5,1438.3,0,1438.3,0.713,2389,49,0.361,0.0,0.0,1.0,0.0
1,47,1,2,1.0,3.0,0,36,4,3,5,4754.0,0,4754.0,0.618,2607,41,0.367,0.0,0.0,0.0,1.0
1,44,0,2,3.0,0.0,0,39,6,3,3,1791.0,0,1791.0,0.735,2771,36,0.5,0.0,0.0,0.0,1.0
1,59,0,1,3.0,0.0,0,51,1,4,4,4257.0,2517,1740.0,0.703,2828,50,1.083,0.591,0.0,0.0,1.0
1,45,1,5,2.0,2.0,0,39,2,3,3,3439.0,0,3439.0,0.825,2661,35,0.296,0.0,0.0,1.0,0.0
1,40,1,4,2.0838129496402877,2.0,0,27,2,2,3,5051.0,0,5051.0,0.588,2137,45,0.552,0.0,1.0,0.0,0.0
1,44,0,1,1.0,0.0,0,36,2,3,3,1895.0,0,1895.0,0.736,2472,40,0.429,0.0,0.0,0.0,1.0
